1,Tigray,TAHTAY ADIYABO-WEREDA,1027.70563138849,1136.29670930646,1165.61163787756,1200.43510561367,1255.03119334982,805.343773633002,989.161981803852,976.829820338187,1122.36070837682,1288.43269377869
2,Tigray,LAELAY ADIYABO-WEREDA,1360.06517884636,1598.8277416203,1489.90253975425,1340.36925614315,1551.1243435235,1167.41009203103,1444.27516295799,1338.27243328629,1426.63026561415,1570.80776319367
3,Tigray,MEDEBAY ZANA-WEREDA,1863.70899820231,1837.98420714741,1768.30321966726,1713.19381433957,1586.45363985104,1767.47015865954,1792.08523636035,1556.3843548929,1574.15489942619,1413.41838024106
4,Tigray,TAHTAY QORARO-WEREDA,1035.64596187384,1187.28438215995,1058.53445329563,1021.51929886525,930.338136625267,910.241492047385,1042.19685115244,940.997147502815,953.042662751636,799.291180092651
5,Tigray,ASEGEDE TSIMBILA-WEREDA,1920.42564452618,1919.32168527084,1944.21573719472,1847.13078698922,1699.17091861034,1585.87303323249,1790.85186730573,1716.85241150348,1605.16860085258,1509.08643654558
6,Tigray,TSELEMTI-WEREDA,2056.54559570347,1822.20230840704,1705.58658298356,1909.10162508085,1281.94875245652,1961.47454110335,1793.31860541496,1651.4188350215,1916.14382326318,1148.01667565431
7,Tigray,SHIRE ENIDASILASE/TOWN/-WEREDA,556.957466900387,662.839747095433,637.874085295198,780.632654025206,743.597570322546,631.642175398433,772.089028191037,783.644975486616,957.233703484932,1038.46132085397
8,Tigray,SHIRARO/TOWN/-WEREDA,198.508262133539,228.230535629929,234.040132014785,248.882882013158,252.352116625298,210.923369284834,261.474239579073,313.146401735208,300.916724650692,344.096396063052
9,Tigray,MEREB LEHE-WEREDA,1337.37852031682,1550.2680531884,1522.02569512883,1475.30575843944,1384.5719465508,1341.1116902656,1481.27623459654,1419.28543274017,1274.07638292215,1047.71951985118
10,Tigray,AHIFEROM-WEREDA,2370.7558163377,2412.20252285462,2738.11657716644,2264.9341792844,2538.6622932505,2370.91402265626,2322.4339298462,2685.89252035572,1984.87689128925,2303.74851713963
11,Tigray,WERE LEHE-WEREDA,2166.57588957177,2149.98020532236,2262.38794280959,1956.07951847289,2252.66322774183,2138.55993670612,2019.02514241011,2179.56127376894,1820.58809454402,1894.84472809609
12,Tigray,ADWA-WEREDA,1440.60281662626,1574.54789740435,1632.16222784167,1276.39935875824,1403.07776843666,1432.47421920716,1369.03965062628,1464.46575935869,990.762029351305,1121.78511182888
13,Tigray,LAELAY MAYCHEW-WEREDA,1171.76591305112,1163.004537944,1196.20511918668,1094.48496306991,1164.18443136471,1149.36317273393,1095.23172050102,1177.80437667571,830.664273339377,882.614971067561
14,Tigray,TAHTAY MAYCHEW-WEREDA,1447.40881418512,1562.40797529638,1569.44559115797,1449.31798762682,1251.66649846148,1500.15016657128,1423.30788902948,1542.36287421819,1233.8423918825,1081.66624950762
15,Tigray,NADER ADET-WEREDA,1571.05110317115,1455.5766607462,1424.12655493964,1492.29776243231,1458.59523409422,1609.55961480994,1473.87602026883,1399.0321828767,1366.27927905468,1262.20112995326
16,Tigray,KOLA TEMBEN-WEREDA,2062.21726033585,1863.47804357416,1723.94267176904,1716.19240327949,1685.71213905699,2035.91808320388,1835.25315327198,1740.22154596133,1705.7535784517,1393.35894908043
17,Tigray,DEGUA TEMBEN-WEREDA,1792.24602383424,1544.19809213441,1405.77046615417,1393.34432741503,1219.70189702228,1520.45295078051,1287.63729302147,972.155993446616,1212.04898006936,1078.58018317522
18,Tigray,TANQUA ABERGELE-WEREDA,1303.34853252249,1165.4325223656,1086.06858647384,1192.43886844055,1076.70236426794,1298.25025693499,1143.33311363114,920.743897639344,1072.90642772392,834.780942915298
19,Tigray,ABIYI ADI/TOWN/WEREDA,193.97093042763,252.510379845879,319.701879680327,447.789281694357,434.045640595513,291.006573665707,320.67595420075,338.07347849025,441.735693289457,344.096396063052
20,Tigray,ADWA/TOWN/-WEREDA,493.434823017655,597.284167712368,744.951269877126,821.613369537413,782.291561538425,591.036606979962,789.356194955692,905.164474667443,948.01341387168,1009.14369069613
21,Tigray,AXUM/TOWN/-WEREDA,552.420135194478,633.703934036293,717.417136698916,859.595496109702,767.150434540907,642.921499959119,791.822933064929,827.267359807938,1010.04081672447,992.170325867905
22,Tigray,GULO MEHEDA-WEREDA,1234.15422400738,1436.15278537344,1384.35502923778,1147.46003434179,1181.0079058064,1309.52958149568,1319.70488844155,1369.43127923009,997.467694524579,1018.40188969334
23,Tigray,EROB-WEREDA,375.464198664008,451.605102416668,380.888842298572,341.839139150603,381.892869826285,359.810453485893,426.745692897921,398.833228080663,402.339910396469,398.102556880124
24,Tigray,SAESI TSADAMBA-WEREDA,2062.21726033585,2154.83617416555,2159.89978042403,1785.15994889759,1867.40566302721,2188.18896477314,2220.06429831288,2149.96037012232,1808.85318049079,1921.07629192153
25,Tigray,GANTA AFESHUM-WEREDA,1407.70716175841,1479.85650496215,1457.77938437967,1186.44169056072,1152.40799925553,1434.7300841193,1398.64050793712,1497.18254759968,1060.33330552403,1089.38141533863
26,Tigray,HAWUZEN-WEREDA,1784.3056933489,1818.56033177465,1826.4308341546,1327.37537073684,1798.42941781629,1899.43825601957,1732.88352173867,1766.70656501356,1379.69060940123,1701.96558232084
27,Tigray,KLITE AWLALO-WEREDA,1505.25979343547,1410.65894894669,1575.56428741979,1268.40312158513,1270.17232034734,1483.23117973025,1373.97312684475,1461.34987476431,1185.22631937626,1251.39989778985
